,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base
356,B08H289D7S,Roseate Yoga Mat 6MM Large with (Free Skipping Rope & Carrying Bag) High Density Anti-Skid for Men & Women Fitness Flooring Workout Sweat Proof for Gym/Home/Outdoor Workout,Roseate,1,0,0,599,3.7,51,70,"Tuesday, February 22",1,51
357,B01LP0VI3G,AmazonBasics 13mm Extra Thick Yoga and Exercise Mat with Carrying Strap,AmazonBasics,1,1,0,"1,049",4.2,"13,035",34,"Friday, February 18",1,"13,035"
358,B09H7R4JQD,"WiseLife Dual Layer TPE Yoga Mat + Carry Strap + Cover Bag for Women and Men (6mm Extra Thick Extra Long Extra Wide Exercise mat for Workout, Fitness, Yoga and Pilates)",WiseLife,1,0,0,"1,495",4.6,66,38,"Monday, February 21",1,66
359,B07QGZN74S,Strauss Yoga Mat,Strauss,1,1,0,999,3.9,"10,661",41,"Monday, February 21",1,"10,661"
360,B09Q38JC8V,"WiseLife Printed Yoga Mat + Yoga strap + Yoga Mat Storage Bag (TPE Material 6mm Extra thick, Extra long, and Wide Exercise mat for workout, fitness, yoga and pilates)",WiseLife,1,0,0,"1,195",4.8,9,49,"Monday, February 21",1,9
361,B07NX2LM3T,AmazonBasics 13 mm Thick Yoga Mat,AmazonBasics,1,0,0,"1,502",4.1,668,74,"Friday, February 18",1,668
362,B07QFVWW29,Strauss Yoga Mat,Strauss,1,1,0,549,3.9,"10,661",39,"Monday, February 21",1,"10,661"
363,B07D8QCRDX,Strauss Eco Friendly TPE Yoga Mat with Carry Bag,Strauss,1,0,0,999,4.2,"1,043",44,"Monday, February 21",1,"1,043"
364,B09BJKNDKW,Ozoy 13mm Extra Thick Yoga and Exercise Mat Anti Skid with Carrying Strap for Gym Workout and Flooring Exercise With bag (13MM-GREEN),Ozoy,0,0,0,899,2.2,4,47,"Monday, February 21",1,4
365,B08VJFML4K,"Porchex Yoga Mat - All-Purpose 6MM Thick High Density EVA Eco Friendly Non Slip Exercise & Fitness Mat for Mens and Women All Types of Yoga, Pilates & Floor Workouts (60"" x 24"" x 6mm)",Porchex,0,0,0,499,3.9,112,90,"Monday, February 21",1,112
366,B097HZB8WN,Westa 4 MM Yoga Mat with Carry Bag for Gym Workout and Yoga Exercise Anti-Slip Yoga Mat for Men & Women Fitness,Westa,0,0,0,0,3.6,22,0,,0,22
367,B07TV4Z4H5,Yoga and Exercise mat of 4mm (Purple) Dotted Design with Yoga Mat Strap 4 mm Yoga Mat 100% Eco Friendly,Yoga,0,0,0,272,3.7,189,70,"Tuesday, February 22",0,189
368,B09NQ75991,"Yoga Mat-All-Purpose 13MM Thick High Density NBR Eco Friendly Non Slip Exercise & Fitness Mat for Mens and Women Pilates & Floor Workouts Yoga Mat Strap Sling (60"" x 24"" x 13mm) (Grey)",Yoga,0,0,0,749,0,0,83,"Monday, February 21",1,"₹749
₹4,499 Save ₹3,750 (83%)"
369,B0957T3JPP,"MUMMA'S Home 10mm Yoga Mat Anti-Slip Yoga Mat for Women & Men/GYM Mat with Strap Free Yoga Mat Bag, 72 Inches Long & 24 Inches Wide",,0,0,0,0,0,0,0,,0,
370,B0918V1JYK,"EFFINGO 3.5MM Yoga Mat with Carry Strap / Non-Skid Yoga Mat for Comfortable Meditation, Asanas and Fitness Exercise [ 3.5MM ]",EFFINGO,0,0,0,480,3.6,11,66,"Monday, February 21",0,11
371,B08VHPJ95C,"Effingo Yoga Mat with Carry Strap for Comfort / Anti-Skid Surface Mat for aasan, Fitness and Exercise (cherry) (4MM)",Effingo,0,0,0,270,3.2,8,77,"Monday, February 21",0,8
372,B08B83VV6B,"Lifelong 13mm Extra Thick Yoga and Exercise Mat with Carrying Strap, Comfortable Support for Yoga, Pilates, Stretching, Meditation (Non-Slip Yoga Mat)",Lifelong,0,0,0,"1,025",3.9,467,49,"Friday, February 18",1,467
373,B09PZ2YY8M,kahnai yoga Mats,kahnai,0,0,0,370,0,0,5,"Friday, February 25",0,"₹370
₹390 Save ₹20 (5%)"
374,B09DGMRBPJ,"Eurotex Yoga Mat Foldable Thick Non-Slip Exercise Mat(68"" L x 24""W x 1/4"" thick)",Eurotex,0,0,0,"1,299",4.3,9,55,"Monday, February 21",1,9
375,B088ZQ3ZZZ,QUICK SHEL 100% EVA Acupressure Design 13mm Anti Slip latx Free Yoga mat for Men Women,QUICK,0,0,0,599,3.3,8,33,"Monday, February 21",1,8
376,B07R55ZJFL,"TEGO Stance Truly Reversible Yoga Mat with GuideAlign - 5-6mm Thick Comes with/Without Yoga Mat Holder Bag72x24 Inch-Exercise, Anti Slip, Grippy for men,women,kids",TEGO,0,0,0,"2,399",4.5,625,4,,1,625
377,B095NR7RGR,"Panda Yoga Mat for Gym Workout and Yoga Exercise Large Size 4 mm thickness, Anti-Slip Yoga Mat for Men & Women Fitness (Color May Very)",Panda,0,0,0,299,0,0,70,,0,"₹299
₹999 Save ₹700 (70%)"
378,B09FF3JVVX,Apexhandicraft Yoga Mat with Strap for Gym Workout and Yoga Mat Exercise for Men & Women Fitness Pack of 1,Apexhandicraft,0,0,0,350,2.5,2,56,"Saturday, February 19",0,2
379,B09RLVX2JR,EFFINGO Pink & Purple Combination 6mm Yoga Mat with Carry Strap / Non slip yoga Mat surface Sticky Yoga Mat ( Pink & Purple 6MM ),EFFINGO,0,0,0,389,0,0,68,"Tuesday, February 22",0,"₹389
₹1,200 Save ₹811 (68%)"
380,B09JP22K4F,Flexnest® 8mm Extra Thick Yoga Mat for Men and women TPE Material Thick Exercise Mat for Workout Yoga Fitness & High-Density Anti-Tear Non-Slip,Flexnest®,1,0,0,"2,499",4.8,7,37,"Sunday, February 20",1,7
381,B097P98FJN,Hykes Yoga Mat for Women & Men - TPE Eco Friendly 6mm thickness Non Slip Classic Pro Exercise Mat for Home Workout Pilates Floor Exercises Gymnastics Meditation with carry Bag & strap,Hykes,1,0,0,"1,599",4.3,137,68,"Friday, February 18",1,137
382,B08HRCK97L,Amazon Brand - Symactive Exercise Yoga Mat,Amazon,1,0,0,849,4.2,191,50,"Sunday, February 20",1,191
383,B09KRZ6XC5,WISELIFE Classic Yoga mat + Sleek Yoga Strap + Yoga Mat Storage Bag for Men and Women. TPE Material 6mm Extra Thick Extra Long and Wide Exercise mat,WISELIFE,1,0,0,899,4.2,106,40,"Monday, February 21",1,106
384,B09BL7T8FD,"WiseLife Dual Layer TPE Yoga Mat + Carry Strap + Cover Bag for Women and Men (6mm Extra Thick Extra Long Extra Wide Exercise mat for Workout, Fitness, Yoga and Pilates)",WiseLife,0,0,0,"1,495",4.6,66,38,"Monday, February 21",1,66
385,B07Z8WFKNB,"ZOSHOMI Washable Both Side Anti Skid Textured Pattern Yoga Mat(Assorted Colour,6mm Without Print)-Made in India",ZOSHOMI,0,0,0,290,3.0,3,83,"Monday, February 21",1,3
386,B083814GQD,"Force24 - Pro Grip Yoga Mat 6mm Extra Thick Exercise mat for Workout Yoga Fitness Meditation, Anti Slip and Extra Cushion TPE eco Friendly Material",Force24,1,0,0,"1,699",4.3,382,43,"Sunday, February 20",1,382
387,B09DYVT25F,The Cube Performance Mat | Premium Double sided Yoga Mat with Carry Bag | Anti Skid | Anti Slip | Best for Home Gym Workout | Suitable for both Men & Women,The,1,0,0,"1,899",4.4,47,37,"Monday, February 21",1,47
388,B09Q1CX6RZ,"SKAUP Yoga Mat Non-Slippery Yoga Mat for Gym, Work Out, Flooring Exercise Ideal for Men and Women, Eco Friendly (Multicolour)",SKAUP,1,0,0,399,4.0,6,60,"Monday, February 21",1,6
389,B07BLBQZ93,"AmazonBasics High Density Exercise Equipment and Treadmill Gym Floor Mat - 2.5 x 6 Feet, Black",AmazonBasics,1,0,0,"1,957",4.5,"1,053",50,"Sunday, February 20",1,"1,053"
